,btc_price,btc_holdings,mstr_prc_adj,shares,debt_total_usd,rf_rate,asset_btc_usd,nav_raw,nav,nav_clip,equity_value,premium,btc_per_share,is_nav_nonpositive,is_nav_tiny
2025-08-10,119294.01,628946.0,395.13,263913000.0,8213848000.0,0.0414,75029490413.45999,66815642413.45999,66815642413.45999,66815642413.45999,104279943690.0,0.4451418280809105,0.0023831565705365026,False,False
2025-08-11,118686.0,628946.0,400.25,263913000.0,8213848000.0,0.0415,74647084956.0,66433236956.0,66433236956.0,66433236956.0,105631178250.0,0.46375608846241634,0.0023831565705365026,False,False
2025-08-12,120134.08,628946.0,394.39,263913000.0,8213848000.0,0.0414,75557849079.68001,67344001079.68001,67344001079.68001,67344001079.68001,104084648070.0,0.435390663774535,0.0023831565705365026,False,False
2025-08-13,123306.43,628946.0,389.9,263913000.0,8213848000.0,0.041100000000000005,77553085922.78,69339237922.78,69339237922.78,69339237922.78,102899678700.0,0.3947435706312596,0.0023831565705365026,False,False
2025-08-14,118295.09,628946.0,372.94,263913000.0,8213848000.0,0.0412,74401223675.14,66187375675.14,66187375675.14,66187375675.14,98423714220.0,0.3967920282073951,0.0023831565705365026,False,False
2025-08-15,117342.05,628946.0,366.32,263913000.0,8213848000.0,0.0412,73801812979.3,65587964979.3,65587964979.3,65587964979.3,96676610160.0,0.3879792743087663,0.0023831565705365026,False,False
2025-08-16,117380.66,629376.0,366.32,263913000.0,8213848000.0,0.0412,73876570268.16,65662722268.16,65662722268.16,65662722268.16,96676610160.0,0.3868401214629874,0.0023847858953518772,False,False
2025-08-17,117405.01,629376.0,366.32,263913000.0,8213848000.0,0.0412,73891895573.76,65678047573.759995,65678047573.759995,65678047573.759995,96676610160.0,0.38660675438758524,0.0023847858953518772,False,False
2025-08-18,116227.05,629376.0,363.6,263913000.0,8213848000.0,0.0414,73150515820.8,64936667820.8,64936667820.8,64936667820.8,95958766800.0,0.3905061330027038,0.0023847858953518772,False,False
2025-08-19,112872.94,629376.0,336.57,263913000.0,8213848000.0,0.0412,71039519485.44,62825671485.44,62825671485.44,62825671485.44,88825198410.0,0.34630660406158315,0.0023847858953518772,False,False
2025-08-20,114271.24,629376.0,344.37,263913000.0,8213848000.0,0.0412,71919575946.24,63705727946.240005,63705727946.240005,63705727946.240005,90883719810.0,0.35530640594450724,0.0023847858953518772,False,False
2025-08-21,112500.0,629376.0,337.58,263913000.0,8213848000.0,0.0414,70804800000.0,62590952000.0,62590952000.0,62590952000.0,89091750540.0,0.3530460127399822,0.0023847858953518772,False,False
2025-08-22,116935.99,629376.0,358.13,263913000.0,8213848000.0,0.040999999999999995,73596705642.24,65382857642.240005,65382857642.240005,65382857642.240005,94515162690.0,0.3685001648319386,0.0023847858953518772,False,False
2025-08-23,115438.05,632457.0,358.13,263913000.0,8213848000.0,0.040999999999999995,73009602788.85,64795754788.850006,64795754788.850006,64795754788.850006,94515162690.0,0.3775201846802807,0.0023964601971104113,False,False
2025-08-24,113493.59,632457.0,358.13,263913000.0,8213848000.0,0.040999999999999995,71779815450.63,63565967450.630005,63565967450.630005,63565967450.630005,94515162690.0,0.3966820492248551,0.0023964601971104113,False,False
2025-08-25,110111.98,632457.0,343.2,263913000.0,8213848000.0,0.040999999999999995,69641092534.86,61427244534.86,61427244534.86,61427244534.86,90574941600.0,0.3883241332077088,0.0023964601971104113,False,False
2025-08-26,111763.22,632457.0,351.36,263913000.0,8213848000.0,0.040999999999999995,70685430831.54,62471582831.53999,62471582831.53999,62471582831.53999,92728471680.0,0.3949637846275948,0.0023964601971104113,False,False
2025-08-27,111262.01,632457.0,342.06,263913000.0,8213848000.0,0.0408,70368437058.56999,62154589058.56999,62154589058.56999,62154589058.56999,90274080780.0,0.37322573100600515,0.0023964601971104113,False,False
2025-08-28,112566.9,632457.0,338.84,263913000.0,8213848000.0,0.0408,71193723873.3,62979875873.3,62979875873.3,62979875873.3,89424280920.0,0.3505769991807706,0.0023964601971104113,False,False
2025-08-29,108377.4,632457.0,334.41,263913000.0,8213848000.0,0.0405,68544045271.799995,60330197271.799995,60330197271.799995,60330197271.799995,88255146330.0,0.3803992471409166,0.0023964601971104113,False,False
2025-08-30,108816.33,632457.0,334.41,263913000.0,8213848000.0,0.0405,68821649622.81,60607801622.81,60607801622.81,60607801622.81,88255146330.0,0.37580838502787856,0.0023964601971104113,False,False
2025-08-31,108246.35,632457.0,334.41,263913000.0,8213848000.0,0.0405,68461161781.950005,60247313781.950005,60247313781.950005,60247313781.950005,88255146330.0,0.38177402262234517,0.0023964601971104113,False,False
2025-09-01,109237.42,632457.0,334.41,263913000.0,8213848000.0,0.0405,69087970940.94,60874122940.94,60874122940.94,60874122940.94,88255146330.0,0.3714238357093021,0.0023964601971104113,False,False
2025-09-02,111240.01,636505.0,341.62,263913000.0,8213848000.0,0.0405,70804822565.05,62590974565.05,62590974565.05,62590974565.05,90157959060.0,0.36494214117301477,0.0024117985851398,False,False
2025-09-03,111705.71,636505.0,330.26,263913000.0,8213848000.0,0.0403,71101242943.55,62887394943.55,62887394943.55,62887394943.55,87159907380.0,0.32639870216221445,0.0024117985851398,False,False
2025-09-04,110730.87,636505.0,327.59,263913000.0,8213848000.0,0.0401,70480752409.34999,62266904409.34999,62266904409.34999,62266904409.34999,86455259670.0,0.328196995623433,0.0024117985851398,False,False
2025-09-05,110659.99,636505.0,335.87,263913000.0,8213848000.0,0.0392,70435636934.95,62221788934.95,62221788934.95,62221788934.95,88640459310.0,0.3538831619086549,0.0024117985851398,False,False
2025-09-06,110187.97,638460.0,335.87,263913000.0,8213848000.0,0.0392,70350611326.2,62136763326.2,62136763326.2,62136763326.2,88640459310.0,0.35525058892437406,0.0024192063293585384,False,False
2025-09-07,111137.34,638460.0,335.87,263913000.0,8213848000.0,0.0392,70956746096.4,62742898096.399994,62742898096.399994,62742898096.399994,88640459310.0,0.3455430108717432,0.0024192063293585384,False,False
2025-09-08,112065.23,638460.0,329.9,263913000.0,8213848000.0,0.0395,71549166745.8,63335318745.8,63335318745.8,63335318745.8,87064898700.0,0.3182106710132199,0.0024192063293585384,False,False
2025-09-09,111546.39,638460.0,328.53,263913000.0,8213848000.0,0.0395,71217908159.4,63004060159.399994,63004060159.399994,63004060159.399994,86703337890.0,0.31929321106385655,0.0024192063293585384,False,False
2025-09-10,113960.0,638460.0,326.45,263913000.0,8213848000.0,0.0394,72758901600.0,64545053600.0,64545053600.0,64545053600.0,86154398850.0,0.28877753664352923,0.0024192063293585384,False,False
2025-09-11,115482.69,638460.0,326.02,263913000.0,8213848000.0,0.0394,73731078257.4,65517230257.399994,65517230257.399994,65517230257.399994,86040916260.0,0.2725097881631719,0.0024192063293585384,False,False
2025-09-12,116029.42,638460.0,331.44,263913000.0,8213848000.0,0.0394,74080143493.2,65866295493.2,65866295493.2,65866295493.2,87471324720.0,0.28368416076166086,0.0024192063293585384,False,False
2025-09-13,115918.29,638985.0,331.44,263913000.0,8213848000.0,0.0394,74070048535.65,65856200535.649994,65856200535.649994,65856200535.649994,87471324720.0,0.2838374368970835,0.0024211956212842867,False,False
2025-09-14,115268.01,638985.0,331.44,263913000.0,8213848000.0,0.0394,73654529369.84999,65440681369.84999,65440681369.84999,65440681369.84999,87471324720.0,0.29016691779549897,0.0024211956212842867,False,False
2025-09-15,115349.71,638985.0,327.79,263913000.0,8213848000.0,0.0391,73706734444.35,65492886444.350006,65492886444.350006,65492886444.350006,86508042270.0,0.27829585099533,0.0024211956212842867,False,False
2025-09-16,116788.96,638985.0,335.09,263913000.0,8213848000.0,0.039,74626393605.6,66412545605.600006,66412545605.600006,66412545605.600006,88434607170.0,0.2863773983784513,0.0024211956212842867,False,False
2025-09-17,116447.59,638985.0,329.71,263913000.0,8213848000.0,0.0388,74408263296.15,66194415296.149994,66194415296.149994,66194415296.149994,87014755230.0,0.2734816063198803,0.0024211956212842867,False,False
2025-09-18,117073.53,638985.0,349.12,263913000.0,8213848000.0,0.038900000000000004,74808229567.05,66594381567.05,66594381567.05,66594381567.05,92137306560.0,0.32465971390964254,0.0024211956212842867,False,False
2025-09-19,115632.38,638985.0,344.75,263913000.0,8213848000.0,0.038900000000000004,73887356334.3,65673508334.3,65673508334.3,65673508334.3,90984006750.0,0.3259881185963257,0.0024211956212842867,False,False
2025-09-20,115685.63,639835.0,344.75,263913000.0,8213848000.0,0.038900000000000004,74019715071.05,65805867071.05,65805867071.05,65805867071.05,90984006750.0,0.32397474150119293,0.00242441637964026,False,False
2025-09-21,115232.29,639835.0,344.75,263913000.0,8213848000.0,0.038900000000000004,73729652272.15,65515804272.149994,65515804272.149994,65515804272.149994,90984006750.0,0.32839234093702235,0.00242441637964026,False,False
2025-09-22,112650.99,639835.0,335.93,263913000.0,8213848000.0,0.038599999999999995,72078046186.65001,63864198186.65001,63864198186.65001,63864198186.65001,88656294090.0,0.32800810372354694,0.00242441637964026,False,False
2025-09-23,111998.8,639835.0,327.78,263913000.0,8213848000.0,0.038599999999999995,71660752198.0,63446904198.0,63446904198.0,63446904198.0,86505403140.0,0.31000347426888586,0.00242441637964026,False,False
2025-09-24,113307.0,639835.0,323.31,263913000.0,8213848000.0,0.0387,72497784345.0,64283936345.0,64283936345.0,64283936345.0,85325712030.0,0.2831660632034092,0.00242441637964026,False,False
2025-09-25,108994.49,639835.0,300.7,263913000.0,8213848000.0,0.038900000000000004,69738489509.15001,61524641509.15001,61524641509.15001,61524641509.15001,79358639100.0,0.25453954488285135,0.00242441637964026,False,False
2025-09-26,109643.46,639835.0,309.06,263913000.0,8213848000.0,0.0387,70153723229.1,61939875229.100006,61939875229.100006,61939875229.100006,81564951780.0,0.2752354970433929,0.00242441637964026,False,False
2025-09-27,109635.85,640031.0,309.06,263913000.0,8213848000.0,0.0387,70170342711.35,61956494711.350006,61956494711.350006,61956494711.350006,81564951780.0,0.27496721666750024,0.002425159048625873,False,False
2025-09-28,112163.95,640031.0,309.06,263913000.0,8213848000.0,0.0387,71788405082.45,63574557082.45,63574557082.45,63574557082.45,81564951780.0,0.2491863127701955,0.002425159048625873,False,False
2025-09-29,114311.96,640031.0,326.42,263913000.0,8213848000.0,0.038599999999999995,73163198070.76001,64949350070.76001,64949350070.76001,64949350070.76001,86146481460.0,0.28244138366238125,0.002425159048625873,False,False
2025-09-30,114048.93,640031.0,322.21,263913000.0,8222065000.000001,0.038599999999999995,72994850716.83,64772785716.83,64772785716.83,64772785716.83,85035407730.0,0.27218218964311386,0.002425159048625873,False,False
2025-10-01,118594.99,640031.0,338.41,263913000.0,8222065000.000001,0.0385,75904470044.69,67682405044.69,67682405044.69,67682405044.69,89310798330.0,0.2772961523235867,0.002425159048625873,False,False
2025-10-02,120529.35,640031.0,352.33,263913000.0,8222065000.000001,0.038599999999999995,77142520409.85,68920455409.85,68920455409.85,68920455409.85,92984467290.0,0.2994794413751621,0.002425159048625873,False,False
2025-10-03,122232.0,640031.0,351.63,263913000.0,8222065000.000001,0.0387,78232269192.0,70010204192.0,70010204192.0,70010204192.0,92799728190.0,0.281802705204031,0.002425159048625873,False,False
2025-10-04,122391.0,640031.0,351.63,263913000.0,8222065000.000001,0.0387,78334034121.0,70111969121.0,70111969121.0,70111969121.0,92799728190.0,0.28035018781173066,0.002425159048625873,False,False
2025-10-05,123482.31,640031.0,351.63,263913000.0,8222065000.000001,0.0387,79032506351.61,70810441351.61,70810441351.61,70810441351.61,92799728190.0,0.2704372442570891,0.002425159048625873,False,False
2025-10-06,124658.54,640031.0,359.69,263913000.0,8222065000.000001,0.038599999999999995,79785330014.73999,71563265014.73999,71563265014.73999,71563265014.73999,94926866970.0,0.28252488991376556,0.002425159048625873,False,False
2025-10-07,121332.95,640031.0,328.4,263913000.0,8222065000.000001,0.0385,77656849321.45,69434784321.45,69434784321.45,69434784321.45,86669029200.0,0.22170864502291399,0.002425159048625873,False,False
2025-10-08,123306.0,640031.0,330.8,263913000.0,8222065000.000001,0.0385,78919662486.0,70697597486.0,70697597486.0,70697597486.0,87302420400.0,0.2109665970324685,0.002425159048625873,False,False
2025-10-09,121662.4,640031.0,320.29,263913000.0,8222065000.000001,0.0387,77867707534.4,69645642534.4,69645642534.4,69645642534.4,84528694770.0,0.19367092384622922,0.002425159048625873,False,False
2025-10-10,112774.5,640031.0,304.79,263913000.0,8222065000.000001,0.038599999999999995,72179176009.5,63957111009.5,63957111009.5,63957111009.5,80438043270.0,0.22927452103431936,0.002425159048625873,False,False
2025-10-11,110644.4,640250.0,304.79,263913000.0,8222065000.000001,0.038599999999999995,70840077100.0,62618012100.0,62618012100.0,62618012100.0,80438043270.0,0.2504342693273079,0.0024259888675434707,False,False
2025-10-12,114958.8,640250.0,304.79,263913000.0,8222065000.000001,0.038599999999999995,73602371700.0,65380306700.0,65380306700.0,65380306700.0,80438043270.0,0.2072661469508556,0.0024259888675434707,False,False
2025-10-13,115166.0,640250.0,315.47,263913000.0,8222065000.000001,0.038599999999999995,73735031500.0,65512966500.0,65512966500.0,65512966500.0,83256634110.0,0.2396797298131524,0.0024259888675434707,False,False
2025-10-14,113028.14,640250.0,300.67,263913000.0,8222065000.000001,0.0385,72366266635.0,64144201635.0,64144201635.0,64144201635.0,79350721710.0,0.21274384283588957,0.0024259888675434707,False,False
2025-10-15,110763.28,640250.0,296.76,263913000.0,8222065000.000001,0.0387,70916190020.0,62694125020.0,62694125020.0,62694125020.0,78318821880.0,0.2225202123106626,0.0024259888675434707,False,False
2025-10-16,108194.28,640250.0,283.84,263913000.0,8222065000.000001,0.038599999999999995,69271387770.0,61049322770.0,61049322770.0,61049322770.0,74909065920.0,0.20459281606212001,0.0024259888675434707,False,False
2025-10-17,106431.68,640250.0,289.87,263913000.0,8222065000.000001,0.0384,68142883119.99999,59920818119.99999,59920818119.99999,59920818119.99999,76500461310.0,0.24427277835658115,0.0024259888675434707,False,False
2025-10-18,107185.01,640418.0,289.87,263913000.0,8222065000.000001,0.0384,68643209734.18,60421144734.18,60421144734.18,60421144734.18,76500461310.0,0.23595764895229293,0.00242662544095971,False,False
2025-10-19,108642.78,640418.0,289.87,263913000.0,8222065000.000001,0.0384,69576791882.04,61354726882.03999,61354726882.03999,61354726882.03999,76500461310.0,0.2206245550294824,0.00242662544095971,False,False
2025-10-20,110532.09,640418.0,296.61,263913000.0,8222065000.000001,0.0381,70786740013.62,62564675013.619995,62564675013.619995,62564675013.619995,78279234930.0,0.22408154705114663,0.00242662544095971,False,False
2025-10-21,108297.67,640418.0,301.91,263913000.0,8222065000.000001,0.038,69355777226.06,61133712226.06,61133712226.06,61133712226.06,79677973830.0,0.26492971516856334,0.00242662544095971,False,False
2025-10-22,107567.44,640418.0,280.81,263913000.0,8222065000.000001,0.038,68888124789.92,60666059789.92,60666059789.92,60666059789.92,74109409530.0,0.20015811355496155,0.00242662544095971,False,False
2025-10-23,110078.18,640418.0,284.92,263913000.0,8222065000.000001,0.038,70496047879.23999,62273982879.23999,62273982879.23999,62273982879.23999,75194091960.0,0.18852893522287537,0.00242662544095971,False,False
2025-10-24,111004.89,640418.0,289.08,263913000.0,8222065000.000001,0.0377,71089529644.02,62867464644.020004,62867464644.020004,62867464644.020004,76291970040.0,0.19353891619063843,0.00242662544095971,False,False
2025-10-25,111646.27,640808.0,289.08,263913000.0,8222065000.000001,0.0377,71543822986.16,63321757986.16,63321757986.16,63321757986.16,76291970040.0,0.18633869266380385,0.00242810320067598,False,False
2025-10-26,114559.4,640808.0,289.08,263913000.0,8222065000.000001,0.0377,73410579995.2,65188514995.2,65188514995.2,65188514995.2,76291970040.0,0.15728438777643938,0.00242810320067598,False,False
2025-10-27,114107.65,640808.0,295.63,263913000.0,8222065000.000001,0.0373,73121094981.2,64899029981.2,64899029981.2,64899029981.2,78020600190.0,0.18414021958221394,0.00242810320067598,False,False
2025-10-28,112898.45,640808.0,284.64,263913000.0,8222065000.000001,0.0373,72346229947.59999,64124164947.59999,64124164947.59999,64124164947.59999,75120196320.0,0.1582681671686288,0.00242810320067598,False,False
2025-10-29,110021.29,640808.0,275.36,263913000.0,8222065000.000001,0.0377,70502522802.31999,62280457802.31999,62280457802.31999,62280457802.31999,72671083680.0,0.1542958592104211,0.00242810320067598,False,False
2025-10-30,108322.88,640808.0,254.57,263913000.0,8222065000.000001,0.037599999999999995,69414168087.04001,61192103087.04001,61192103087.04001,61192103087.04001,67184332410.0,0.09342192501789554,0.00242810320067598,False,False
